kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v2-rodinia-3.4.sm_75.ptx 160 : 8388608 59848640 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 159 : 8388608 83091488 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 144 : 65536 638656 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 143 : 65536 621184 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 400 : 6503424 103062592 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 142 : 65536 638560 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 399 : 6503424 104155712 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 141 : 65536 676128 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 398 : 6503424 104239360 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 158 : 8388608 47217472 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 139 : 8323072 47437152 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 396 : 6503424 94921600 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 138 : 8323072 54826560 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 395 : 6503424 87093184 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 137 : 8323072 79662848 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 394 : 6503424 78185536 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 136 : 8323072 46413888 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 393 : 6503424 70248832 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 154 : 65536 67413152 202944 0 0 4096 2048 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 153 : 65536 636160 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 152 : 65536 627520 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 151 : 65536 623168 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 134 : 8388608 385408 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 133 : 8388608 56958752 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 132 : 8388608 73255712 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 115 : 65536 272256 0 2048 2048 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 131 : 8388608 80760704 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 130 : 8388608 81138272 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 129 : 8388608 51660288 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 84 : 8388608 58091616 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 83 : 8388608 82704576 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 82 : 8388608 53408544 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 339 : 7021158 44718750 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 81 : 8388608 58247040 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 207 : 32768 883618 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 80 : 8388608 10735659232 7823712 0 0 524288 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 206 : 32768 296236 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 79 : 8388608 87566976 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 336 : 1367450 8000177 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 205 : 32768 857388 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 78 : 8388608 87672576 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 335 : 1367450 9089521 0 257098 257098 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 77 : 8388608 62881120 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 334 : 1367450 7956439 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 76 : 8388608 86994592 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 202 : 8290304 47887445 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 75 : 8388608 86546016 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 201 : 8323072 194111 0 0 0 0 0 0 32768 
srad_v2-rodinia-3.4.sm_75.ptx 74 : 8388608 85963616 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 331 : 7021158 40162747 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 200 : 8323072 54635162 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 73 : 8388608 85852320 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 330 : 8388608 8143351 0 0 0 0 0 0 257098 
srad_v2-rodinia-3.4.sm_75.ptx 199 : 8323072 54112936 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 72 : 8388608 59705824 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 329 : 8388608 55556160 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 71 : 8388608 89517088 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 70 : 8388608 58395232 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 196 : 32768 207617 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 69 : 8388608 84459712 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 128 : 8388608 11576228832 56178656 0 0 524288 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 56 : 8388608 109509632 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 313 : 8388608 114435648 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 57 : 8388608 116886336 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 314 : 8388608 882174656 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 58 : 8388608 125134560 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 315 : 8388608 56613664 0 0 0 0 0 0 0 
