kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v2-rodinia-3.4.sm_75.ptx 73 : 4194304 42940640 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 200 : 4161536 27310106 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 331 : 3672419 21106504 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 74 : 4194304 43041440 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 201 : 4161536 97281 0 0 0 0 0 0 16384 
srad_v2-rodinia-3.4.sm_75.ptx 75 : 4194304 43374016 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 202 : 4145152 23955491 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 76 : 4194304 43570624 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 334 : 521885 3058178 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 77 : 4194304 31537760 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 335 : 521885 3571269 0 126899 126899 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 78 : 4194304 43915232 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 205 : 16384 430804 0 16384 16384 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 336 : 521885 3060800 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 79 : 4194304 43931200 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 206 : 16384 148187 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 80 : 4194304 5215606880 3757792 0 0 262144 131072 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 207 : 16384 445872 0 16384 16384 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 81 : 4194304 29370432 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 339 : 3672419 23889898 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 82 : 4194304 26906944 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 83 : 4194304 41586048 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 84 : 4194304 29184896 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 129 : 4194304 25930016 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 130 : 4194304 40629248 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 131 : 4194304 40460640 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 115 : 32768 105856 0 1024 1024 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 132 : 4194304 36809792 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 133 : 4194304 28492544 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 134 : 4194304 193056 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 151 : 32768 314016 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 152 : 32768 311776 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 153 : 32768 319456 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 154 : 32768 32934208 107328 0 0 2048 1024 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 136 : 4161536 23293376 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 137 : 4161536 39888448 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 138 : 4161536 27463264 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 139 : 4161536 23745312 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 158 : 4194304 23667104 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 141 : 32768 338688 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 142 : 32768 323616 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 143 : 32768 312320 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 144 : 32768 319072 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 159 : 4194304 41534720 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 160 : 4194304 29994464 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 161 : 4194304 42243264 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 145 : 32768 317632 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 162 : 4194304 42010976 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 146 : 32768 16962368 32 0 0 2048 1024 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 163 : 4194304 2019690848 468544 0 0 524288 131072 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 164 : 4194304 27228896 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 165 : 4194304 41352192 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 166 : 4194304 41387488 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 155 : 32768 283968 0 1024 1024 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 147 : 32768 280128 0 1024 1024 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 148 : 32768 189376 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 167 : 4194304 35185664 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 168 : 4194304 26445376 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 169 : 4194304 130314592 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 170 : 4194304 30185792 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 171 : 4194304 27378240 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 172 : 4194304 99735 0 0 0 0 0 0 16384 
srad_v2-rodinia-3.4.sm_75.ptx 174 : 4177920 27111489 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 175 : 4177920 27099242 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 176 : 4177920 27625816 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 177 : 4177920 98527 0 0 0 0 0 0 16384 
srad_v2-rodinia-3.4.sm_75.ptx 178 : 4161536 24384216 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 229 : 4128768 39817638 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 230 : 4128768 1348690 0 0 0 0 0 0 16384 
srad_v2-rodinia-3.4.sm_75.ptx 232 : 3899392 1465116 0 0 0 0 0 0 131072 
srad_v2-rodinia-3.4.sm_75.ptx 236 : 229376 6248004 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 237 : 229376 2099759 0 0 0 0 0 0 0 
