kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lavaMD-rodinia-3.4.sm_75.ptx 327 : 352000 166647244 512 0 0 352000 14080 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 198 : 352000 5012340 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 455 : 16017080 236994584 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 71 : 64000 0 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 328 : 352000 164658588 0 0 0 352000 14080 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 200 : 352000 145849920 0 0 0 352000 14080 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 457 : 16015124 106699588 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 201 : 352000 144483876 0 0 0 352000 14080 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 74 : 64000 461440 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 205 : 352000 25557520 0 88000 14080 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 462 : 16014436 224570948 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 78 : 64000 473600 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 335 : 16055032 505241228 0 642229 642229 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 333 : 16056568 117390036 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 206 : 352000 24281128 0 88000 14080 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 463 : 16013308 107351240 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 79 : 64000 3316876 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 336 : 16053524 250159600 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 334 : 16056100 154074932 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 207 : 352000 3213336 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 464 : 16012668 101785664 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 80 : 64000 1895668 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 337 : 16053424 482369328 0 642170 642170 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 208 : 352000 4006564 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 465 : 16012168 106892556 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 81 : 64000 2397304 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 338 : 16053420 489468820 0 642169 642169 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 209 : 352000 94580788 38720 0 0 88000 14080 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 466 : 16011432 101736468 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 82 : 64000 45642100 2028160 0 0 64000 2560 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 339 : 16051916 237988228 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 210 : 352000 19072132 0 24640 14080 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 467 : 16010556 106184724 0 0 0 0 0 0 0 
